 

stn    time           nto002d0
CLA    19570409              0
CLA    19570410              0
CLA    19570411              0
CLA    19570412              0
CLA    19570413              0
CLA    19570414              0
CLA    19570415              0
CLA    19570416              1
CLA    19570417              0
CLA    19570418              0
CLA    19570419              0
CLA    19570420              0
CLA    19570421              1
CLA    19570422              1
CLA    19570423              0
CLA    19570424              0
CLA    19570425              0
CLA    19570426              0
CLA    19570427              0
CLA    19570428              1
CLA    19570429              0
CLA    19570430              0
CLA    19570501              0
CLA    19570502              0
CLA    19570503              0
CLA    19570504              0
CLA    19570505              0
CLA    19570506              0
CLA    19570507              0
CLA    19570508              0
CLA    19570509              0
CLA    19570510              0
CLA    19570511              0
CLA    19570512              0
CLA    19570513              0
CLA    19570514              1
CLA    19570515              0
CLA    19570516              0
CLA    19570517              0
CLA    19570518              0
CLA    19570519              0
CLA    19570520              0
CLA    19570521              0
CLA    19570522              0
CLA    19570523              0
CLA    19570524              0
CLA    19570525              0
CLA    19570526              0
CLA    19570527              0
CLA    19570528              0
CLA    19570529              0
CLA    19570530              0
CLA    19570531              0
CLA    19570601              0
